timestamp,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6
52538,-2.6796875,-5.524462891,-7.759130859,1.067073171,1.128048781,-1.158536585
52539,-2.682080078,-5.55078125,-7.778271484,0.701219512,1.006097561,-1.37195122
52540,-2.648583984,-5.524462891,-7.730419922,0.365853659,0.792682927,-1.585365854
52541,-2.660546875,-5.553173828,-7.775878906,0.12195122,0.853658537,-1.432926829
52542,-2.631835938,-5.565136719,-7.809375,0.091463415,0.640243902,-1.219512195
52543,-2.662939453,-5.538818359,-7.759130859,0.487804878,1.097560976,-1.067073171
52544,-2.713183594,-5.505322266,-7.778271484,0.457317073,1.006097561,-1.036585366
52545,-2.588769531,-5.464648438,-7.799804688,0.213414634,0.426829268,-0.975609756
52546,-2.670117188,-5.555566406,-7.826123047,-0.213414634,0.945121951,-1.341463415
52547,-2.777783203,-5.603417969,-7.814160156,0.548780488,1.402439024,-1.493902439
52548,-2.64140625,-5.531640625,-7.787841797,1.31097561,-0.030487805,-1.798780488
52549,-2.636621094,-5.538818359,-7.763916016,1.585365854,0.213414634,-1.31097561
52550,-2.696435547,-5.526855469,-7.77109375,1.585365854,0.640243902,-0.731707317
52551,-2.684472656,-5.526855469,-7.763916016,1.493902439,0,-0.640243902
52552,-2.710791016,-5.536425781,-7.783056641,1.219512195,0.152439024,-0.853658537
52553,-2.713183594,-5.486181641,-7.756738281,0.914634146,0.243902439,-1.37195122
52554,-2.655761719,-5.529248047,-7.783056641,0.213414634,0.12195122,-1.646341463
52555,-2.689257813,-5.517285156,-7.787841797,0.274390244,0.823170732,-1.768292683
52556,-2.701220703,-5.5125,-7.77109375,0.274390244,1.006097561,-1.615853659
52557,-2.674902344,-5.536425781,-7.775878906,0.274390244,0.548780488,-1.341463415
52558,-2.665332031,-5.514892578,-7.790234375,0.548780488,0.823170732,-1.128048781
52559,-2.706005859,-5.522070313,-7.806982422,0.609756098,0.823170732,-1.31097561
52560,-2.694042969,-5.519677734,-7.778271484,0.640243902,0.701219512,-1.493902439
52561,-2.667724609,-5.502929688,-7.811767578,0.670731707,0.487804878,-1.676829268
52562,-2.686865234,-5.522070313,-7.818945313,0.731707317,0.518292683,-1.676829268
52563,-2.689257813,-5.522070313,-7.775878906,0.914634146,0.396341463,-1.432926829
52564,-2.672509766,-5.514892578,-7.754345703,0.945121951,0.12195122,-1.280487805
52565,-2.703613281,-5.519677734,-7.756738281,0.701219512,0.030487805,-1.219512195
52566,-2.701220703,-5.5125,-7.778271484,0.365853659,-0.243902439,-1.524390244
52567,-2.708398438,-5.486181641,-7.759130859,-0.091463415,-0.426829268,-1.737804878
52568,-2.729931641,-5.531640625,-7.77109375,-0.457317073,-0.731707317,-1.768292683
52569,-2.708398438,-5.536425781,-7.785449219,-0.182926829,-1.18902439,-1.737804878
52570,-2.715576172,-5.498144531,-7.773486328,0.12195122,-1.37195122,-1.676829268
52571,-2.761035156,-5.455078125,-7.756738281,0.152439024,-1.432926829,-1.37195122
52572,-2.670117188,-5.459863281,-7.838085938,-0.030487805,-2.042682927,-1.341463415
52573,-2.768212891,-5.574707031,-7.835693359,0.12195122,-1.036585366,-1.707317073
52574,-2.787353516,-5.567529297,-7.795019531,1.707317073,-0.365853659,-1.859756098
52575,-2.662939453,-5.514892578,-7.806982422,2.987804878,-0.518292683,-1.707317073
52576,-2.689257813,-5.543603516,-7.783056641,4.024390244,1.25,-0.731707317
52577,-2.729931641,-5.522070313,-7.744775391,4.878048781,2.134146342,0.030487805
52578,-2.670117188,-5.541210938,-7.787841797,5.426829268,2.987804878,0.274390244
52579,-2.706005859,-5.565136719,-7.735205078,6.280487805,5.487804878,0.335365854
52580,-2.689257813,-5.560351563,-7.77109375,7.073170732,7.164634146,0.426829268
52581,-2.634228516,-5.634521484,-7.785449219,7.987804878,8.109756098,0.792682927
52582,-2.605517578,-5.682373047,-7.821337891,9.573170732,10.33536585,1.585365854
52583,-2.665332031,-5.675195313,-7.699316406,11.61585366,12.92682927,2.408536585
52584,-2.636621094,-5.754150391,-7.670605469,12.95731707,13.62804878,2.957317073
52585,-2.600732422,-5.78046875,-7.696923828,14.14634146,14.93902439,2.804878049
52586,-2.636621094,-5.840283203,-7.637109375,14.78658537,17.40853659,2.408536585
52587,-2.579199219,-5.916845703,-7.522265625,15.12195122,18.1402439,1.097560976
52588,-2.579199219,-5.916845703,-7.522265625,15.12195122,18.1402439,1.097560976
52589,-2.545703125,-5.878564453,-7.457666016,14.69512195,18.41463415,-0.884146342
52590,-2.483496094,-5.912060547,-7.357177734,13.07926829,17.5,-3.81097561
52591,-2.253808594,-5.967089844,-7.383496094,10.91463415,14.11585366,-6.768292683
52592,-2.172460938,-6.069970703,-7.390673828,8.87195122,13.04878049,-7.164634146
52593,-2.174853516,-6.125,-7.416992188,7.378048781,11.8597561,-6.25
52594,-2.033691406,-6.213525391,-7.366748047,5.853658537,8.445121951,-5.609756098
52595,-1.981054688,-6.292480469,-7.330859375,4.786585366,5.731707317,-5.12195122
52596,-1.854248047,-6.479101563,-7.294970703,4.115853659,3.231707317,-4.024390244
52597,-1.665234375,-6.436035156,-7.340429688,4.512195122,1.25,-4.054878049
52598,-1.674804688,-6.335546875,-7.297363281,3.780487805,1.768292683,-3.109756098
52599,-1.79921875,-6.266162109,-7.314111328,1.402439024,1.859756098,-1.097560976
52600,-1.765722656,-6.364257813,-7.481591797,-1.920731707,-1.006097561,-0.426829268
52601,-1.859033203,-6.318798828,-7.500732422,-3.567073171,-1.18902439,-0.304878049
52602,-2.004980469,-6.079541016,-7.302148438,-5.091463415,-2.530487805,-0.304878049
52603,-2.004980469,-5.938378906,-7.230371094,-8.048780488,-6.646341463,-0.335365854
52604,-2.253808594,-5.912060547,-7.342822266,-11.55487805,-9.847560976,0.274390244
52605,-2.454785156,-5.983837891,-7.364355469,-15.97560976,-15.36585366,-0.213414634
52606,-2.433251953,-5.928808594,-7.651464844,-19.3902439,-22.83536585,-1.737804878
52607,-2.478710938,-5.689550781,-7.594042969,-21.2804878,-26.03658537,-0.853658537
52608,-2.581591797,-5.553173828,-7.639501953,-23.56707317,-29.05487805,1.432926829
52609,-2.71796875,-5.349804688,-7.744775391,-25.06097561,-30.30487805,2.835365854
52610,-2.859130859,-5.404833984,-7.864404297,-26.40243902,-29.84756098,3.353658537
52611,-2.940478516,-5.196679688,-7.883544922,-25.73170732,-27.89634146,1.493902439
52612,-2.964404297,-5.124902344,-7.967285156,-25.6402439,-26.18902439,-0.609756098
52613,-3.012255859,-5.103369141,-8.108447266,-24.75609756,-22.68292683,-2.652439024
52614,-3.127099609,-5.089013672,-8.149121094,-22.13414634,-17.80487805,-3.902439024
52615,-3.086425781,-5.084228516,-8.232861328,-18.32317073,-13.99390244,-4.786585366
52616,-3.031396484,-4.830615234,-8.216113281,-14.05487805,-9.085365854,-5.640243902
52617,-3.069677734,-4.744482422,-8.235253906,-11.98170732,-3.231707317,-5.731707317
52618,-3.043359375,-4.935888672,-8.321386719,-10.12195122,1.646341463,-5.823170732
52619,-3.019433594,-5.084228516,-8.469726563,-5.731707317,6.493902439,-5.945121951
52620,-3.105566406,-5.24453125,-8.405126953,0.243902439,11.95121951,-4.298780488
52621,-3.182128906,-5.237353516,-8.302246094,5.609756098,13.38414634,-2.926829268
52622,-3.227587891,-5.007666016,-8.012744141,9.969512195,13.38414634,-0.975609756
52623,-3.098388672,-4.911962891,-7.873974609,10.91463415,9.969512195,0.762195122
52624,-2.878271484,-4.897607422,-7.945751953,10.18292683,7.256097561,1.341463415
52625,-2.938085938,-4.921533203,-7.888330078,9.176829268,9.695121951,2.469512195
52626,-3.017041016,-4.854541016,-7.761523438,7.530487805,9.603658537,3.170731707
52627,-2.892626953,-4.892822266,-7.84765625,5.213414634,7.5,2.896341463
52628,-2.904589844,-4.909570313,-7.84765625,3.292682927,8.018292683,0.792682927
52629,-2.930908203,-4.856933594,-7.799804688,1.951219512,8.292682927,-1.829268293
52630,-2.775390625,-4.986132813,-8.079736328,-0.06097561,6.18902439,-4.207317073
52631,-2.672509766,-5.065087891,-8.292675781,-0.945121951,6.615853659,-5.06097561
52632,-2.658154297,-4.926318359,-8.254394531,-0.792682927,8.628048781,-4.603658537
52633,-2.531347656,-4.830615234,-8.273535156,-1.707317073,8.384146342,-4.359756098
52634,-2.545703125,-4.804296875,-8.177832031,-2.530487805,9.146341463,-3.567073171
52635,-2.560058594,-4.804296875,-8.15390625,-2.743902439,9.207317073,-2.408536585
52636,-2.471533203,-4.780371094,-8.180224609,-2.896341463,7.713414634,-2.042682927
52637,-2.430859375,-4.734912109,-8.225683594,-3.292682927,8.201219512,-2.012195122
52638,-2.409326172,-4.801904297,-8.263964844,-4.207317073,8.75,-2.591463415
52639,-2.339941406,-4.873681641,-8.417089844,-4.847560976,8.993902439,-4.176829268
52640,-2.296875,-4.928710938,-8.407519531,-4.878048781,10.15243902,-5.152439024
52641,-2.205957031,-4.892822266,-8.429052734,-4.146341463,9.420731707,-5.823170732
52642,-2.191601563,-4.928710938,-8.445800781,-3.292682927,8.993902439,-5.853658537
52643,-2.217919922,-4.978955078,-8.431445313,-2.103658537,7.896341463,-5.091463415
52644,-2.172460938,-5.024414063,-8.455371094,-0.12195122,4.908536585,-4.115853659
52645,-2.246630859,-5.048339844,-8.486474609,2.347560976,2.530487805,-1.737804878
52646,-2.213134766,-5.048339844,-8.426660156,4.634146342,-0.274390244,1.402439024
52647,-2.234667969,-5.048339844,-8.412304688,6.402439024,-2.56097561,2.896341463
52648,-2.430859375,-5.057910156,-8.338134766,7.957317073,-2.865853659,4.085365854
52649,-2.447607422,-5.096191406,-8.283105469,8.902439024,-5.945121951,3.475609756
52650,-2.404541016,-5.100976563,-8.263964844,10.36585366,-7.62195122,2.378048781
52651,-2.469140625,-5.153613281,-8.15390625,11.46341463,-7.591463415,1.951219512
52652,-2.428466797,-5.144042969,-8.115625,12.25609756,-8.201219512,1.524390244
52653,-2.423681641,-5.148828125,-8.091699219,12.31707317,-7.378048781,1.859756098
52654,-2.495458984,-5.134472656,-8.043847656,12.07317073,-5.853658537,3.018292683
52655,-2.509814453,-5.285205078,-7.995996094,11.2804878,-5.274390244,4.359756098
52656,-2.622265625,-5.246923828,-7.984033203,11.18902439,-3.68902439,5.06097561
52657,-2.689257813,-5.156005859,-7.871582031,10.42682927,-2.408536585,5.792682927
52658,-2.706005859,-5.141650391,-7.873974609,8.353658537,-2.164634146,5.365853659
52659,-2.775390625,-5.158398438,-7.830908203,6.128048781,-1.280487805,4.237804878
52660,-2.775390625,-5.158398438,-7.830908203,6.128048781,-1.280487805,4.237804878
52661,-2.830419922,-5.234960938,-7.869189453,3.841463415,-1.31097561,2.652439024
52662,-2.792138672,-5.230175781,-7.866796875,2.43902439,-1.524390244,0.762195122
52663,-2.792138672,-5.211035156,-7.857226563,0.853658537,-1.280487805,-0.884146342
52664,-2.780175781,-5.211035156,-7.895507813,-0.792682927,-1.37195122,-2.256097561
52665,-2.823242188,-5.32109375,-7.931396484,-1.859756098,-1.341463415,-2.835365854
52666,-2.847167969,-5.299560547,-7.917041016,-1.676829268,-1.646341463,-3.506097561
52667,-2.87109375,-5.268457031,-7.902685547,-1.493902439,-2.164634146,-3.81097561
52668,-2.875878906,-5.187109375,-7.854833984,-1.524390244,-2.804878049,-3.932926829
52669,-2.775390625,-5.378515625,-7.957714844,-1.676829268,-3.841463415,-3.719512195
52670,-2.813671875,-5.476611328,-7.976855469,0.365853659,-2.073170732,-3.140243902
52671,-2.883056641,-5.395263672,-7.888330078,2.926829268,-0.945121951,-1.951219512
52672,-2.792138672,-5.311523438,-7.814160156,3.902439024,-1.585365854,-0.670731707
52673,-2.887841797,-5.254101563,-7.790234375,3.201219512,-1.128048781,-0.091463415
52674,-2.959619141,-5.323486328,-7.790234375,1.432926829,-1.890243902,-0.701219512
52675,-2.902197266,-5.325878906,-7.816552734,0.426829268,-3.201219512,-2.134146342
52676,-2.873486328,-5.32109375,-7.77109375,-0.030487805,-3.384146342,-3.018292683
52677,-2.801708984,-5.419189453,-7.828515625,-0.335365854,-3.658536585,-2.682926829
52678,-2.799316406,-5.471826172,-7.890722656,0.274390244,-3.262195122,-1.768292683
52679,-2.87109375,-5.39765625,-7.792626953,1.615853659,-1.798780488,-0.335365854
52680,-2.866308594,-5.39765625,-7.785449219,2.012195122,-1.25,0.701219512
52681,-2.921337891,-5.342626953,-7.737597656,2.073170732,-0.030487805,1.158536585
52682,-2.978759766,-5.280419922,-7.749560547,1.219512195,1.158536585,0.548780488
52683,-2.933300781,-5.237353516,-7.775878906,-0.457317073,0.975609756,-0.762195122
52684,-2.933300781,-5.220605469,-7.787841797,-2.408536585,1.280487805,-1.768292683
52685,-2.923730469,-5.266064453,-7.811767578,-3.963414634,1.31097561,-2.347560976
52686,-2.962011719,-5.278027344,-7.864404297,-4.329268293,0.884146342,-2.43902439
52687,-2.935693359,-5.292382813,-7.955322266,-3.902439024,0.304878049,-2.652439024
52688,-2.928515625,-5.266064453,-7.890722656,-2.896341463,0.762195122,-2.469512195
52689,-2.990722656,-5.189501953,-7.878759766,-2.195121951,1.097560976,-1.768292683
52690,-2.902197266,-5.227783203,-7.960107422,-2.256097561,0.457317073,-1.18902439
52691,-2.959619141,-5.20625,-8.015136719,-1.768292683,1.280487805,-1.036585366
52692,-3.052929688,-5.225390625,-7.921826172,-1.25,1.432926829,-0.853658537
52693,-2.940478516,-5.165576172,-7.938574219,-0.823170732,-0.487804878,-1.18902439
52694,-2.933300781,-5.146435547,-7.931396484,-0.640243902,-0.426829268,-1.067073171
52695,-3.019433594,-5.179931641,-7.883544922,-0.701219512,-0.304878049,-0.640243902
52696,-2.9859375,-5.151220703,-7.902685547,-0.731707317,-0.792682927,-0.701219512
52697,-3.019433594,-5.077050781,-7.929003906,-0.914634146,-0.396341463,-0.884146342
52698,-3.019433594,-5.053125,-7.869189453,-1.463414634,-0.304878049,-1.128048781
52699,-2.995507813,-5.093798828,-7.984033203,-2.256097561,-0.426829268,-1.646341463
52700,-3.040966797,-5.079443359,-7.972070313,-2.012195122,0.335365854,-1.859756098
52701,-3.017041016,-5.09140625,-8.00078125,-1.676829268,-0.12195122,-2.042682927
52702,-2.993115234,-5.096191406,-8.031884766,-1.036585366,0.091463415,-1.798780488
52703,-3.012255859,-5.053125,-7.972070313,-0.304878049,0.701219512,-1.798780488
52704,-3.007470703,-5.038769531,-7.995996094,0.213414634,0.914634146,-1.920731707
52705,-2.973974609,-5.060302734,-7.993603516,0.396341463,0.914634146,-2.042682927
52706,-2.952441406,-5.057910156,-8.027099609,0.762195122,1.036585366,-1.890243902
52707,-2.962011719,-5.033984375,-7.991210938,0.884146342,1.18902439,-1.676829268
52708,-3.012255859,-5.065087891,-8.003173828,0.792682927,1.25,-1.25
52709,-3.02421875,-5.112939453,-8.003173828,1.128048781,0.487804878,-1.158536585
52710,-3.026611328,-5.079443359,-8.012744141,1.798780488,-0.274390244,-1.798780488
52711,-3.045751953,-5.065087891,-7.929003906,2.286585366,-0.579268293,-1.981707317
52712,-2.914160156,-5.026806641,-7.979248047,2.317073171,-1.432926829,-1.798780488
52713,-2.897412109,-5.098583984,-8.010351563,1.859756098,-0.335365854,-1.890243902
52714,-3.088818359,-5.124902344,-7.936181641,2.378048781,2.103658537,-1.219512195
52715,-2.973974609,-5.160791016,-7.940966797,2.652439024,0.701219512,-1.615853659
52716,-2.962011719,-5.09140625,-7.921826172,3.079268293,1.036585366,-1.859756098
52717,-3.000292969,-5.127294922,-7.905078125,2.682926829,1.676829268,-1.737804878
52718,-2.94765625,-5.134472656,-7.933789063,2.164634146,1.158536585,-1.981707317
52719,-2.964404297,-5.179931641,-7.905078125,2.012195122,1.798780488,-1.951219512
52720,-2.976367188,-5.122509766,-7.940966797,1.920731707,1.951219512,-2.103658537
52721,-2.87109375,-5.203857422,-7.979248047,1.493902439,1.585365854,-2.347560976
52722,-2.933300781,-5.196679688,-7.957714844,2.012195122,2.62195122,-2.347560976
52723,-2.909375,-5.165576172,-7.948144531,1.890243902,2.347560976,-2.073170732
52724,-2.844775391,-5.170361328,-7.955322266,1.768292683,2.042682927,-1.554878049
52725,-2.883056641,-5.170361328,-7.917041016,1.585365854,2.713414634,-1.158536585
52726,-2.887841797,-5.172753906,-7.957714844,1.280487805,2.682926829,-1.067073171
52727,-2.885449219,-5.201464844,-7.917041016,0.945121951,2.591463415,-1.18902439
52728,-2.868701172,-5.208642578,-7.969677734,0.914634146,2.378048781,-1.31097561
52729,-2.830419922,-5.189501953,-7.955322266,0.945121951,1.890243902,-1.402439024
52730,-2.883056641,-5.218212891,-7.938574219,0.853658537,1.676829268,-1.036585366
52731,-2.883056641,-5.218212891,-7.938574219,0.853658537,1.676829268,-1.036585366
52732,-2.875878906,-5.249316406,-7.945751953,1.128048781,1.128048781,-0.884146342
52733,-2.878271484,-5.187109375,-7.919433594,1.554878049,0.853658537,-0.975609756
52734,-2.911767578,-5.148828125,-7.888330078,1.280487805,0.670731707,-0.945121951
52735,-2.816064453,-5.160791016,-7.938574219,0.670731707,0.182926829,-1.158536585
52736,-2.918945313,-5.232568359,-7.957714844,0.182926829,1.280487805,-1.707317073
52737,-2.981152344,-5.294775391,-7.929003906,0.670731707,1.524390244,-2.012195122
52738,-2.825634766,-5.220605469,-7.919433594,1.31097561,0.030487805,-2.286585366
52739,-2.849560547,-5.172753906,-7.917041016,1.524390244,0.731707317,-1.707317073
52740,-2.918945313,-5.187109375,-7.902685547,1.18902439,0.945121951,-1.280487805
52741,-2.904589844,-5.225390625,-7.967285156,0.945121951,0.426829268,-1.493902439
52742,-2.880664063,-5.234960938,-7.936181641,0.975609756,0.579268293,-1.890243902
52743,-2.866308594,-5.160791016,-7.900292969,0.701219512,0.548780488,-1.859756098
52744,-2.777783203,-5.165576172,-7.967285156,0,0.548780488,-1.981707317
52745,-2.880664063,-5.151220703,-7.912255859,-0.182926829,2.012195122,-1.524390244
52746,-2.887841797,-5.177539063,-7.9625,-0.762195122,1.31097561,-1.341463415
52747,-2.854345703,-5.191894531,-8.022314453,-0.853658537,0.853658537,-1.219512195
52748,-2.902197266,-5.187109375,-7.986425781,-0.396341463,1.128048781,-1.37195122
52749,-2.835205078,-5.151220703,-8.0390625,-0.12195122,0.518292683,-1.768292683
52750,-2.859130859,-5.175146484,-7.984033203,0.304878049,0.640243902,-1.646341463
52751,-2.837597656,-5.156005859,-7.976855469,0.731707317,0.670731707,-1.31097561
52752,-2.875878906,-5.153613281,-7.995996094,0.945121951,0.701219512,-1.036585366
52753,-2.895019531,-5.187109375,-7.969677734,1.067073171,0.701219512,-1.006097561
52754,-2.890234375,-5.208642578,-7.9625,1.402439024,0.274390244,-1.158536585
52755,-2.854345703,-5.158398438,-7.950537109,1.676829268,0.030487805,-1.493902439
52756,-2.892626953,-5.156005859,-7.933789063,1.432926829,0.335365854,-1.463414634
52757,-2.787353516,-5.081835938,-7.945751953,0.853658537,0,-1.128048781
52758,-2.849560547,-5.199072266,-7.991210938,-0.182926829,0.670731707,-1.554878049
52759,-2.995507813,-5.239746094,-7.921826172,0.701219512,2.012195122,-1.493902439
52760,-2.837597656,-5.189501953,-7.993603516,1.18902439,0.213414634,-2.042682927
52761,-2.8328125,-5.179931641,-7.9625,1.737804878,0.792682927,-1.524390244
52762,-2.899804688,-5.160791016,-7.926611328,1.768292683,0.975609756,-0.914634146
52763,-2.854345703,-5.16796875,-7.933789063,1.463414634,-0.030487805,-0.853658537
52764,-2.890234375,-5.189501953,-7.9625,1.31097561,0.579268293,-0.884146342
52765,-2.918945313,-5.148828125,-7.921826172,1.006097561,0.640243902,-1.463414634
52766,-2.818457031,-5.189501953,-7.986425781,0.426829268,0.365853659,-1.951219512
52767,-2.856738281,-5.156005859,-7.955322266,0.365853659,1.341463415,-2.073170732
52768,-2.87109375,-5.177539063,-7.938574219,0.243902439,1.585365854,-1.798780488
52769,-2.839990234,-5.199072266,-7.979248047,0.243902439,1.128048781,-1.554878049
52770,-2.875878906,-5.177539063,-7.955322266,0.579268293,1.25,-1.463414634
52771,-2.847167969,-5.16796875,-7.957714844,0.548780488,0.945121951,-1.707317073
52772,-2.8328125,-5.177539063,-7.960107422,0.579268293,0.762195122,-1.798780488
52773,-2.813671875,-5.179931641,-7.991210938,0.670731707,0.762195122,-1.615853659
52774,-2.816064453,-5.182324219,-7.964892578,1.006097561,0.853658537,-1.25
52775,-2.847167969,-5.187109375,-7.972070313,1.25,0.731707317,-0.914634146
52776,-2.851953125,-5.158398438,-7.933789063,1.402439024,0.609756098,-0.884146342
52777,-2.87109375,-5.165576172,-7.950537109,1.006097561,0.396341463,-1.006097561
52778,-2.859130859,-5.203857422,-7.981640625,0.670731707,0.274390244,-1.128048781
52779,-2.854345703,-5.172753906,-7.938574219,0.701219512,0.457317073,-1.31097561
52780,-2.873486328,-5.132080078,-7.955322266,0.609756098,0.670731707,-1.31097561
52781,-2.780175781,-5.127294922,-7.969677734,0.274390244,0.365853659,-1.18902439
52782,-2.854345703,-5.215820313,-8.041455078,-0.12195122,1.128048781,-1.646341463
52783,-2.993115234,-5.225390625,-7.940966797,0.914634146,2.073170732,-1.646341463
52784,-2.796923828,-5.215820313,-7.995996094,1.402439024,-0.12195122,-2.103658537
52785,-2.79453125,-5.184716797,-7.988818359,2.012195122,0.609756098,-1.585365854
52786,-2.885449219,-5.172753906,-7.936181641,2.103658537,1.158536585,-0.792682927
52787,-2.849560547,-5.170361328,-7.9625,1.615853659,0.243902439,-0.640243902
52788,-2.892626953,-5.196679688,-7.921826172,1.37195122,0.823170732,-0.701219512
52789,-2.861523438,-5.134472656,-7.981640625,1.128048781,0.609756098,-1.31097561
52790,-2.8328125,-5.203857422,-7.981640625,0.609756098,0.762195122,-1.768292683
52791,-2.849560547,-5.191894531,-7.940966797,0.853658537,1.524390244,-1.707317073
52792,-2.8328125,-5.182324219,-7.938574219,0.640243902,1.463414634,-1.402439024
52793,-2.835205078,-5.194287109,-7.929003906,0.701219512,1.585365854,-0.975609756
52794,-2.839990234,-5.156005859,-7.936181641,0.609756098,1.615853659,-1.067073171
52795,-2.844775391,-5.141650391,-7.955322266,0.213414634,1.615853659,-1.493902439
52796,-2.837597656,-5.189501953,-7.991210938,-0.152439024,1.646341463,-1.798780488
52797,-2.782568359,-5.203857422,-8.005566406,0.182926829,1.432926829,-1.859756098
52798,-2.825634766,-5.208642578,-7.979248047,0.579268293,1.463414634,-1.524390244
52799,-2.837597656,-5.199072266,-7.964892578,1.158536585,1.31097561,-1.006097561
52800,-2.8328125,-5.163183594,-7.945751953,1.463414634,0.945121951,-0.853658537
52801,-2.830419922,-5.172753906,-7.950537109,1.067073171,0.640243902,-1.097560976
52802,-2.837597656,-5.177539063,-7.955322266,0.640243902,0.426829268,-1.585365854
52803,-2.837597656,-5.177539063,-7.955322266,0.640243902,0.426829268,-1.585365854
52804,-2.818457031,-5.194287109,-8.003173828,0.274390244,0.182926829,-1.859756098
52805,-2.796923828,-5.170361328,-7.979248047,0.396341463,0.426829268,-1.829268293
52806,-2.808886719,-5.191894531,-7.972070313,0.487804878,0.884146342,-1.646341463
52807,-2.792138672,-5.093798828,-7.984033203,0.365853659,0.975609756,-1.219512195
52808,-2.772998047,-5.160791016,-8.029492188,-0.213414634,1.37195122,-1.341463415
52809,-2.930908203,-5.215820313,-8.005566406,0.365853659,2.896341463,-1.37195122
52810,-2.823242188,-5.199072266,-7.964892578,0.487804878,0.823170732,-1.890243902
52811,-2.715576172,-5.163183594,-7.981640625,0.701219512,0.365853659,-1.890243902
52812,-2.830419922,-5.122509766,-7.912255859,0.548780488,1.829268293,-1.067073171
52813,-2.799316406,-5.172753906,-7.979248047,-0.396341463,0.945121951,-0.701219512
52814,-2.830419922,-5.203857422,-8.005566406,-0.609756098,1.341463415,-0.701219512
52815,-2.847167969,-5.103369141,-7.9625,-0.396341463,1.432926829,-1.067073171
52816,-2.758642578,-5.148828125,-8.062988281,-0.701219512,0.640243902,-1.707317073
52817,-2.818457031,-5.144042969,-8.072558594,-0.091463415,1.768292683,-1.798780488
52818,-2.806494141,-5.172753906,-8.043847656,0.548780488,1.585365854,-1.585365854
52819,-2.761035156,-5.1296875,-8.041455078,1.128048781,0.945121951,-1.18902439
52820,-2.782568359,-5.127294922,-8.031884766,1.585365854,1.37195122,-0.884146342
52821,-2.782568359,-5.115332031,-8.024707031,1.585365854,1.128048781,-1.25
52822,-2.784960938,-5.136865234,-8.012744141,1.554878049,1.067073171,-1.646341463
52823,-2.753857422,-5.151220703,-8.003173828,1.554878049,0.853658537,-1.859756098
52824,-2.787353516,-5.179931641,-8.043847656,1.859756098,0.884146342,-1.585365854
52825,-2.782568359,-5.16796875,-8.024707031,2.378048781,0.853658537,-1.25
52826,-2.782568359,-5.179931641,-7.974462891,2.682926829,0.670731707,-0.914634146
52827,-2.782568359,-5.146435547,-7.921826172,2.591463415,0.640243902,-0.853658537
52828,-2.792138672,-5.1296875,-7.940966797,1.951219512,0.640243902,-0.945121951
52829,-2.825634766,-5.213427734,-7.960107422,1.158536585,0.731707317,-1.158536585
52830,-2.753857422,-5.220605469,-7.976855469,1.097560976,0.731707317,-1.37195122
52831,-2.787353516,-5.199072266,-7.960107422,1.402439024,1.341463415,-1.493902439
52832,-2.799316406,-5.122509766,-7.9625,1.463414634,1.554878049,-1.219512195
52833,-2.713183594,-5.175146484,-8.031884766,0.853658537,1.067073171,-1.036585366
52834,-2.808886719,-5.246923828,-8.029492188,0.701219512,2.042682927,-1.31097561
52835,-2.878271484,-5.239746094,-7.938574219,1.646341463,2.256097561,-1.432926829
52836,-2.732324219,-5.230175781,-7.986425781,2.042682927,0.274390244,-1.859756098
52837,-2.722753906,-5.172753906,-7.943359375,2.317073171,1.158536585,-1.402439024
52838,-2.789746094,-5.194287109,-7.905078125,1.829268293,1.463414634,-0.884146342
52839,-2.753857422,-5.222998047,-7.967285156,1.37195122,0.670731707,-0.945121951
52840,-2.808886719,-5.196679688,-7.943359375,1.097560976,1.18902439,-1.25
52841,-2.758642578,-5.194287109,-7.952929688,0.487804878,0.884146342,-1.585365854
52842,-2.713183594,-5.246923828,-8.034277344,0.304878049,1.280487805,-1.859756098
52843,-2.753857422,-5.203857422,-7.943359375,0.731707317,2.073170732,-1.737804878
52844,-2.729931641,-5.220605469,-7.993603516,0.579268293,1.37195122,-1.463414634
52845,-2.727539063,-5.230175781,-8.010351563,0.884146342,1.341463415,-1.158536585
52846,-2.753857422,-5.201464844,-7.957714844,1.18902439,1.554878049,-1.158536585
52847,-2.732324219,-5.201464844,-7.991210938,0.884146342,1.280487805,-1.37195122
52848,-2.725146484,-5.213427734,-7.974462891,0.823170732,1.402439024,-1.646341463
52849,-2.729931641,-5.220605469,-7.974462891,0.884146342,1.493902439,-1.737804878
52850,-2.698828125,-5.215820313,-7.998388672,0.945121951,1.219512195,-1.615853659
52851,-2.701220703,-5.215820313,-7.967285156,0.975609756,1.280487805,-1.25
52852,-2.713183594,-5.203857422,-7.979248047,0.823170732,1.18902439,-1.006097561
52853,-2.732324219,-5.201464844,-7.993603516,0.609756098,0.975609756,-1.097560976
52854,-2.75625,-5.234960938,-7.995996094,0.335365854,0.609756098,-1.158536585
52855,-2.708398438,-5.218212891,-7.998388672,0.518292683,0.06097561,-1.463414634
52856,-2.706005859,-5.199072266,-7.993603516,0.670731707,0.365853659,-1.463414634
52857,-2.741894531,-5.163183594,-7.940966797,0.518292683,0.640243902,-1.219512195
52858,-2.629443359,-5.151220703,-8.046240234,0,0.182926829,-1.219512195
52859,-2.79453125,-5.254101563,-8.034277344,0,1.646341463,-1.402439024
52860,-2.808886719,-5.227783203,-8.00078125,0.823170732,1.280487805,-1.676829268
